id,loan_amnt,grade,sub_grade,verification_status,issue_d,loan_status,addr_state,home_ownership,revol_bal,total_pymnt,last_pymnt_d,issue_year,issue_month
278622,14000,D,D5,Not Verified,2008-03-01,Fully Paid,NJ,RENT,20065,16853.87668,2010-12-01,2008,3
278911,10000,C,C2,Not Verified,2008-03-01,Charged Off,GA,RENT,1573,6798.76,2009-11-01,2008,3
279032,12000,A,A4,Not Verified,2008-03-01,Fully Paid,CA,MORTGAGE,4359,13259.26593,2009-12-01,2008,3
279242,10000,D,D3,Not Verified,2008-03-01,Fully Paid,OH,MORTGAGE,10055,12080.80463,2010-09-01,2008,3
279283,12000,D,D4,Not Verified,2008-03-01,Fully Paid,CA,RENT,2549,14670.44633,2011-03-01,2008,3
279455,8400,B,B5,Not Verified,2008-03-01,Fully Paid,NY,RENT,16021,9803.794096,2010-10-01,2008,3
279901,25000,B,B3,Not Verified,2008-03-01,Fully Paid,VA,MORTGAGE,0,29349.84847,2011-01-01,2008,3
280056,12000,C,C4,Not Verified,2008-03-01,Fully Paid,NJ,RENT,22205,14342.4,2011-04-01,2008,3
280176,10000,B,B1,Not Verified,2008-03-01,Fully Paid,NY,MORTGAGE,9438,11547.31215,2011-03-01,2008,3
280193,10000,A,A5,Not Verified,2008-03-01,Fully Paid,GA,MORTGAGE,18343,11386.49962,2011-03-01,2008,3
280337,12000,B,B3,Not Verified,2008-03-01,Fully Paid,CA,MORTGAGE,74885,13955.66453,2011-03-01,2008,3
280356,5000,B,B4,Not Verified,2008-03-01,Fully Paid,MI,RENT,4873,5841.075969,2011-03-01,2008,3
280623,15000,C,C2,Not Verified,2008-03-01,Fully Paid,VA,RENT,11332,16908.80932,2010-01-01,2008,3
280776,19200,C,C5,Not Verified,2008-03-01,Charged Off,IL,RENT,20033,11291.85,2009-10-01,2008,3
280871,5400,D,D1,Not Verified,2008-03-01,Fully Paid,TN,RENT,4565,6513.605327,2011-03-01,2008,3
281381,9000,C,C2,Not Verified,2008-03-01,Fully Paid,TX,RENT,4000,10057.61449,2009-06-01,2008,3
281384,3500,C,C3,Not Verified,2008-03-01,Fully Paid,TN,RENT,0,4164.404336,2011-03-01,2008,3
281565,7000,C,C2,Not Verified,2008-03-01,Fully Paid,IA,OWN,1767,8181.311416,2010-05-01,2008,3
281651,12000,D,D3,Not Verified,2008-03-01,Fully Paid,CA,RENT,768,14605.78363,2011-03-01,2008,3
281788,9500,B,B2,Not Verified,2008-03-01,Fully Paid,DE,MORTGAGE,12226,10888.33565,2010-06-01,2008,3
281836,3000,A,A1,Not Verified,2008-03-01,Fully Paid,MD,MORTGAGE,2724,3275.099203,2009-11-01,2008,3
281841,3500,A,A3,Not Verified,2008-03-01,Fully Paid,NY,RENT,308,3948.37295,2011-03-01,2008,3
282054,1200,A,A3,Not Verified,2008-03-01,Fully Paid,NY,RENT,1946,1285.472759,2009-08-01,2008,3
282074,4000,B,B3,Not Verified,2008-03-01,Fully Paid,TX,MORTGAGE,4446,4272.952925,2008-12-01,2008,3
282202,9000,B,B3,Not Verified,2008-03-01,Fully Paid,FL,RENT,8486,10283.46813,2010-03-01,2008,3
282275,6000,D,D4,Not Verified,2008-03-01,Fully Paid,CA,RENT,19826,7335.221185,2011-03-01,2008,3
282347,5000,B,B1,Not Verified,2008-03-01,Fully Paid,FL,RENT,3212,5273.514173,2009-02-01,2008,3
282569,12000,D,D4,Not Verified,2008-03-01,Fully Paid,PA,MORTGAGE,10918,13861.22548,2009-08-01,2008,3
282707,10000,B,B1,Not Verified,2008-03-01,Fully Paid,IL,RENT,8850,11466.39128,2011-02-01,2008,3
283014,4000,B,B4,Not Verified,2008-03-01,Fully Paid,FL,RENT,10366,4672.840531,2011-03-01,2008,3
283106,11000,C,C5,Not Verified,2008-03-01,Fully Paid,CA,MORTGAGE,10765,13130.97862,2010-09-01,2008,3
283707,20000,C,C2,Not Verified,2008-03-01,Charged Off,AZ,OTHER,5482,6767.46,2009-02-01,2008,3
283826,15000,B,B1,Not Verified,2008-03-01,Fully Paid,NY,RENT,5196,17332.24072,2011-02-01,2008,3
284136,25000,B,B2,Not Verified,2008-03-01,Fully Paid,OH,MORTGAGE,3114,28900.63568,2011-01-01,2008,3
284168,8400,B,B4,Not Verified,2008-03-01,Fully Paid,MO,MORTGAGE,213,9524.521999,2010-05-01,2008,3
284207,7500,C,C4,Not Verified,2008-03-01,Fully Paid,CA,OTHER,6450,8964.004915,2011-03-01,2008,3
284637,12000,C,C5,Not Verified,2008-03-01,Fully Paid,TX,RENT,15486,12586.96116,2008-10-01,2008,3
285386,8000,A,A5,Not Verified,2008-03-01,Fully Paid,MA,MORTGAGE,5623,9045.347408,2010-07-01,2008,3
285738,4000,B,B4,Not Verified,2008-03-01,Fully Paid,CA,MORTGAGE,1308,4383.947297,2009-04-01,2008,3
285781,14000,B,B1,Not Verified,2008-03-01,Fully Paid,NY,RENT,11556,14715.67262,2008-10-01,2008,3
286038,3600,C,C2,Not Verified,2008-03-01,Fully Paid,LA,MORTGAGE,623,4263.845118,2011-03-01,2008,3
286066,25000,B,B4,Not Verified,2008-03-01,Fully Paid,MN,MORTGAGE,0,29205.51729,2011-03-01,2008,3
286120,12000,D,D4,Not Verified,2008-03-01,Fully Paid,MS,MORTGAGE,22044,14689.65836,2011-03-01,2008,3
286167,8000,A,A3,Not Verified,2008-03-01,Fully Paid,MO,OWN,8793,8588.451651,2009-05-01,2008,3
286636,13150,D,D3,Not Verified,2008-03-01,Fully Paid,CT,RENT,2796,13842.22578,2008-08-01,2008,3
286828,15000,B,B5,Not Verified,2008-03-01,Fully Paid,NC,MORTGAGE,8298,17604.92205,2011-03-01,2008,3
286955,11000,D,D4,Not Verified,2008-03-01,Fully Paid,CT,RENT,10211,13447.90109,2011-03-01,2008,3
287417,6000,B,B5,Not Verified,2008-03-01,Fully Paid,CA,RENT,22188,6949.50032,2010-06-01,2008,3
287421,9500,C,C3,Not Verified,2008-03-01,Charged Off,NJ,RENT,21160,1877.4,2008-09-01,2008,3
287454,3500,A,A2,Not Verified,2008-03-01,Fully Paid,PA,RENT,2096,3761.753509,2009-06-01,2008,3
287491,15000,E,E2,Not Verified,2008-03-01,Fully Paid,KY,RENT,55632,18619.96492,2011-03-01,2008,3
287550,7500,B,B2,Not Verified,2008-04-01,Fully Paid,MT,RENT,3415,8681.74729,2011-04-01,2008,4
287629,7000,A,A5,Not Verified,2008-04-01,Fully Paid,VA,RENT,1287,7970.185106,2011-04-01,2008,4
287875,9000,C,C1,Not Verified,2008-03-01,Charged Off,MI,MORTGAGE,36164,10299.21,2011-07-01,2008,3
287965,19600,E,E4,Not Verified,2008-03-01,Fully Paid,FL,MORTGAGE,20658,24504.78581,2011-03-01,2008,3
288099,7000,B,B5,Not Verified,2008-03-01,Fully Paid,CA,RENT,24397,8215.652708,2011-03-01,2008,3
288392,2800,A,A3,Not Verified,2008-03-01,Fully Paid,NY,RENT,1946,3082.664941,2010-01-01,2008,3
288584,10000,B,B4,Not Verified,2008-03-01,Fully Paid,VA,MORTGAGE,0,11599.28938,2010-07-01,2008,3
288651,3000,B,B2,Not Verified,2008-11-01,Charged Off,CA,MORTGAGE,14582,1753.74,2010-06-01,2008,11
288675,6400,B,B5,Not Verified,2008-03-01,Fully Paid,NY,RENT,14971,7511.496079,2011-03-01,2008,3
288720,20000,E,E3,Not Verified,2008-03-01,Fully Paid,MD,MORTGAGE,43868,25053.11546,2011-10-01,2008,3
288880,10000,B,B3,Not Verified,2008-03-01,Fully Paid,CA,RENT,6512,11629.72365,2011-04-01,2008,3
289587,7500,A,A4,Not Verified,2008-07-01,Fully Paid,AZ,MORTGAGE,7905,8500.705136,2011-07-01,2008,7
289651,6650,B,B2,Not Verified,2008-03-01,Fully Paid,CA,RENT,6161,7692.42,2011-01-01,2008,3
289873,16400,C,C1,Not Verified,2008-03-01,Charged Off,CA,RENT,3964,17605.28,2010-03-01,2008,3
289894,7500,B,B4,Not Verified,2008-05-01,Fully Paid,MI,MORTGAGE,1815,7009.289742,2011-05-01,2008,5
289994,7500,A,A3,Not Verified,2008-03-01,Fully Paid,GA,RENT,0,8460.800745,2011-03-01,2008,3
290001,22000,B,B2,Not Verified,2008-03-01,Fully Paid,NY,RENT,1998,23574.82058,2009-03-01,2008,3
290064,4000,B,B1,Not Verified,2008-03-01,Fully Paid,UT,MORTGAGE,41248,4204.520874,2008-11-01,2008,3
290199,20000,D,D1,Not Verified,2008-03-01,Fully Paid,FL,MORTGAGE,24008,23819.57663,2010-07-01,2008,3
290441,21000,C,C4,Not Verified,2008-03-01,Fully Paid,CA,MORTGAGE,17788,25155.89771,2011-05-01,2008,3
290605,15000,B,B1,Not Verified,2008-03-01,Fully Paid,IL,RENT,4232,17285.20975,2011-04-01,2008,3
290803,3000,C,C2,Not Verified,2008-03-01,Charged Off,TX,RENT,0,2797.58,2010-08-01,2008,3
290807,15000,D,D4,Not Verified,2010-02-01,Fully Paid,NY,RENT,28511,17711.5969,2011-07-01,2010,2
290850,6000,A,A2,Not Verified,2008-03-01,Fully Paid,CA,OWN,138,6340.423737,2009-02-01,2008,3
291037,9500,C,C3,Not Verified,2008-03-01,Fully Paid,CA,MORTGAGE,114629,11220.82011,2010-09-01,2008,3
291118,10000,B,B4,Not Verified,2008-03-01,Fully Paid,VA,MORTGAGE,10689,11682.19165,2011-04-01,2008,3
291135,8000,B,B2,Not Verified,2008-03-01,Fully Paid,OR,MORTGAGE,6188,9077.633496,2010-03-01,2008,3
291461,10000,A,A4,Not Verified,2008-03-01,Charged Off,CA,RENT,4743,6207.64,2010-03-01,2008,3
291687,9600,C,C1,Not Verified,2008-04-01,Fully Paid,TX,MORTGAGE,12025,8489.472347,2011-04-01,2008,4
291934,25000,B,B2,Not Verified,2008-03-01,Fully Paid,MA,MORTGAGE,3706,28939.13439,2011-04-01,2008,3
291954,16000,C,C2,Not Verified,2008-03-01,Fully Paid,CT,RENT,8833,18779.9157,2011-03-01,2008,3
292050,9000,B,B4,Not Verified,2008-03-01,Fully Paid,TX,RENT,6239,10513.9815,2011-04-01,2008,3
292175,16000,D,D3,Not Verified,2008-03-01,Fully Paid,MD,RENT,5671,19474.34537,2011-04-01,2008,3
292850,3000,C,C5,Not Verified,2008-03-01,Fully Paid,CA,RENT,2940,3602.112119,2011-04-01,2008,3
292921,25000,D,D4,Not Verified,2008-03-01,Charged Off,NV,MORTGAGE,7019,2542.74,2008-07-01,2008,3
293091,9000,C,C4,Not Verified,2008-03-01,Fully Paid,MA,RENT,9883,10377.98,2009-11-01,2008,3
293123,15000,B,B2,Not Verified,2008-03-01,Fully Paid,NY,RENT,1436,17363.49459,2011-04-01,2008,3
293471,5000,D,D2,Not Verified,2008-03-01,Charged Off,CO,RENT,13073,5414.29,2010-12-01,2008,3
293977,25000,B,B3,Not Verified,2008-04-01,Fully Paid,ID,MORTGAGE,5681,29074.27709,2011-04-01,2008,4
294274,25000,B,B4,Not Verified,2008-03-01,Fully Paid,NJ,MORTGAGE,48556,29205.51774,2011-04-01,2008,3
294636,15000,D,D3,Not Verified,2008-04-01,Fully Paid,NV,RENT,19418,9128.542211,2011-04-01,2008,4
294643,3500,D,D3,Not Verified,2008-03-01,Fully Paid,MD,RENT,45988,4259.987396,2011-04-01,2008,3
294684,18000,B,B4,Not Verified,2008-03-01,Fully Paid,GA,MORTGAGE,77034,18424.6635,2009-03-01,2008,3
294803,1600,C,C1,Not Verified,2008-03-01,Fully Paid,AZ,RENT,0,1886.534263,2011-04-01,2008,3
295373,7500,B,B3,Not Verified,2008-05-01,Charged Off,CO,OTHER,9910,5118.248485,2009-01-01,2008,5
296049,6000,A,A4,Not Verified,2008-03-01,Fully Paid,MO,MORTGAGE,1532,6800.575919,2011-04-01,2008,3
296050,5200,B,B2,Not Verified,2008-03-01,Fully Paid,GA,MORTGAGE,4699,5324.225352,2008-07-01,2008,3
296068,8000,A,A4,Not Verified,2008-03-01,Charged Off,UT,MORTGAGE,7017,3021.66,2009-04-01,2008,3
296353,5000,B,B3,Not Verified,2008-04-01,Fully Paid,MN,RENT,13,5823.502638,2011-04-01,2008,4
296360,24000,D,D2,Not Verified,2008-03-01,Fully Paid,NJ,MORTGAGE,9201,25867.03,2009-12-01,2008,3
296386,25000,D,D1,Not Verified,2008-03-01,Charged Off,WA,RENT,8220,16277.92,2010-03-01,2008,3
296470,8000,D,D2,Not Verified,2008-04-01,Fully Paid,IL,RENT,2692,9664.35201,2010-12-01,2008,4
296489,18000,B,B2,Not Verified,2008-03-01,Fully Paid,NJ,MORTGAGE,2448,21247.03722,2011-02-01,2008,3
296664,3000,A,A2,Not Verified,2008-03-01,Fully Paid,KS,MORTGAGE,3894,3368.395476,2011-04-01,2008,3
296737,10000,A,A4,Verified,2011-05-01,Fully Paid,MN,MORTGAGE,84,11185.04456,2014-03-01,2011,5
296903,5000,C,C4,Not Verified,2008-03-01,Fully Paid,NY,RENT,13734,5904.9,2010-07-01,2008,3
297158,10000,C,C2,Not Verified,2008-03-01,Fully Paid,TX,MORTGAGE,13744,11844.00971,2011-04-01,2008,3
297256,6150,C,C1,Not Verified,2008-03-01,Fully Paid,ID,RENT,6111,7251.437471,2011-04-01,2008,3
297783,20000,B,B3,Not Verified,2008-03-01,Fully Paid,CA,RENT,84,23259.40903,2011-04-01,2008,3
298280,12000,B,B2,Not Verified,2008-03-01,Charged Off,PA,MORTGAGE,19073,7715.97,2009-12-01,2008,3
298351,6975,C,C5,Not Verified,2008-04-01,Fully Paid,FL,RENT,13817,8203.67965,2010-08-01,2008,4
298649,10000,C,C3,Not Verified,2008-03-01,Fully Paid,MO,RENT,59145,11898.72412,2011-04-01,2008,3
298946,6000,D,D2,Not Verified,2008-03-01,Fully Paid,ID,MORTGAGE,7091,6939.598881,2009-12-01,2008,3
298963,18500,B,B5,Not Verified,2008-03-01,Fully Paid,VA,RENT,18179,21712.71143,2011-04-01,2008,3
299092,12000,B,B4,Not Verified,2008-03-01,Fully Paid,MO,RENT,6151,13680.42736,2010-02-01,2008,3
299106,8000,A,A3,Not Verified,2008-03-01,Fully Paid,MA,RENT,2056,8551.255705,2009-05-01,2008,3
299146,20000,E,E3,Not Verified,2008-03-01,Fully Paid,NY,RENT,29292,21398.70578,2008-10-01,2008,3
299298,1200,A,A4,Not Verified,2008-03-01,Fully Paid,IL,RENT,6685,1230.55,2009-02-01,2008,3
299597,6000,B,B4,Not Verified,2008-03-01,Fully Paid,PA,RENT,7198,7024.544933,2011-04-01,2008,3
299790,10000,B,B2,Not Verified,2008-04-01,Charged Off,FL,MORTGAGE,6179,4172.66,2009-04-01,2008,4
299873,20000,B,B1,Not Verified,2008-04-01,Fully Paid,NJ,RENT,32,20461.90265,2008-07-01,2008,4
299976,6000,A,A2,Not Verified,2008-03-01,Fully Paid,FL,MORTGAGE,922,6736.786598,2011-04-01,2008,3
299999,6000,D,D3,Not Verified,2008-04-01,Fully Paid,PA,OWN,9912,7302.902361,2011-04-01,2008,4
300013,4500,A,A5,Not Verified,2008-03-01,Fully Paid,NJ,RENT,6699,5100.52261,2011-01-01,2008,3
300174,10000,D,D3,Not Verified,2008-04-01,Charged Off,NY,RENT,27452,1106.02,2008-06-01,2008,4
300204,16000,C,C3,Not Verified,2008-03-01,Fully Paid,NY,OWN,14958,19007.67536,2011-01-01,2008,3
300218,20000,C,C5,Verified,2008-04-01,Charged Off,TN,MORTGAGE,45251,9668.36,2010-10-01,2008,4
300328,5000,A,A2,Not Verified,2008-04-01,Fully Paid,TX,OWN,9253,5032.0,2008-05-01,2008,4
300349,25000,D,D3,Verified,2008-03-01,Fully Paid,CA,RENT,31405,30428.68508,2011-04-01,2008,3
300350,7000,C,C2,Verified,2008-03-01,Fully Paid,CA,RENT,6475,8290.792208,2011-04-01,2008,3
300383,8000,C,C2,Verified,2008-03-01,Charged Off,CA,RENT,0,5691.44,2010-01-01,2008,3
300546,12000,B,B5,Not Verified,2008-03-01,Fully Paid,IL,RENT,34566,13931.84106,2010-07-01,2008,3
300548,10000,A,A4,Not Verified,2008-03-01,Fully Paid,FL,MORTGAGE,3248,11051.20195,2010-02-01,2008,3
300596,14000,C,C3,Not Verified,2008-03-01,Fully Paid,IL,RENT,17623,16658.21622,2011-04-01,2008,3
300867,3000,D,D2,Not Verified,2008-04-01,Fully Paid,PA,OWN,9642,3634.765486,2011-04-01,2008,4
300918,16000,E,E2,Verified,2008-03-01,Fully Paid,PA,MORTGAGE,16930,19826.76692,2011-04-01,2008,3
302378,13200,D,D3,Verified,2008-03-01,Charged Off,UT,MORTGAGE,13438,4460.96,2009-02-01,2008,3
302749,15000,C,C5,Not Verified,2008-03-01,Fully Paid,IL,MORTGAGE,18198,18010.57621,2011-04-01,2008,3
302796,1500,C,C5,Not Verified,2008-03-01,Fully Paid,PA,MORTGAGE,0,1801.057701,2011-04-01,2008,3
302975,5500,B,B2,Not Verified,2008-03-01,Fully Paid,SC,RENT,1763,5931.545741,2009-03-01,2008,3
303219,3000,B,B2,Not Verified,2008-03-01,Fully Paid,CA,RENT,8439,3471.889642,2011-03-01,2008,3
303520,11200,C,C3,Not Verified,2008-03-01,Charged Off,LA,RENT,24259,10378.62,2010-08-01,2008,3
303676,6600,A,A3,Not Verified,2008-03-01,Fully Paid,NY,RENT,3339,7445.486774,2011-04-01,2008,3
303752,9000,C,C2,Not Verified,2008-03-01,Charged Off,AZ,RENT,9237,2695.03,2008-12-01,2008,3
303940,25000,C,C1,Not Verified,2008-03-01,Fully Paid,NJ,RENT,7746,27855.10502,2009-07-01,2008,3
304326,9900,B,B2,Not Verified,2008-04-01,Fully Paid,AZ,MORTGAGE,4506,11153.03086,2010-07-01,2008,4
304780,4000,A,A4,Not Verified,2008-08-01,Fully Paid,LA,OWN,1401,4456.790062,2011-01-01,2008,8
304853,14000,B,B2,Not Verified,2008-04-01,Fully Paid,CT,RENT,14571,15983.9712,2010-07-01,2008,4
306018,700,C,C5,Not Verified,2008-03-01,Fully Paid,SD,RENT,0,840.4742101,2011-04-01,2008,3
306405,10400,C,C3,Not Verified,2008-04-01,Fully Paid,MN,RENT,3037,6425.281217,2011-04-01,2008,4
306588,3500,C,C4,Not Verified,2008-03-01,Fully Paid,PA,RENT,17394,4183.2,2011-04-01,2008,3
306686,7500,C,C3,Not Verified,2008-04-01,Fully Paid,TX,MORTGAGE,17745,9036.296848,2011-05-01,2008,4
306726,8000,D,D2,Not Verified,2008-03-01,Fully Paid,CA,RENT,4755,9770.993314,2011-03-01,2008,3
306729,8000,C,C1,Not Verified,2008-04-01,Fully Paid,TX,RENT,8158,9432.794352,2011-04-01,2008,4
306768,23000,C,C1,Not Verified,2008-04-01,Fully Paid,CA,MORTGAGE,70685,5099.607466,2011-04-01,2008,4
307256,16600,E,E1,Not Verified,2008-03-01,Fully Paid,CA,RENT,11294,20476.75886,2011-04-01,2008,3
307293,6600,D,D3,Not Verified,2008-04-01,Fully Paid,AZ,MORTGAGE,6521,7360.2568,2009-04-01,2008,4
307519,7500,B,B4,Not Verified,2008-03-01,Fully Paid,CA,RENT,4322,8776.80781,2011-05-01,2008,3
307524,20000,B,B5,Not Verified,2008-04-01,Fully Paid,TX,MORTGAGE,19383,7221.287852,2008-10-01,2008,4
307533,7200,C,C1,Not Verified,2008-03-01,Charged Off,CA,RENT,19076,5659.17,2010-04-01,2008,3
307544,12500,E,E1,Not Verified,2008-03-01,Fully Paid,VA,RENT,34181,15419.25228,2011-04-01,2008,3
307946,25000,F,F1,Verified,2008-04-01,Fully Paid,CA,MORTGAGE,27550,23817.33591,2011-05-01,2008,4
308236,20000,C,C5,Not Verified,2008-04-01,Fully Paid,NY,MORTGAGE,13685,6934.039437,2011-04-01,2008,4
308270,5000,A,A2,Not Verified,2008-03-01,Fully Paid,MN,MORTGAGE,257,5386.69143,2009-07-01,2008,3
308272,12000,C,C2,Not Verified,2008-04-01,Fully Paid,FL,OWN,23119,7723.784693,2011-04-01,2008,4
308403,15000,B,B2,Not Verified,2008-04-01,Fully Paid,TX,MORTGAGE,26402,15791.75122,2008-11-01,2008,4
308498,25000,B,B3,Verified,2008-04-01,Fully Paid,NJ,MORTGAGE,2527,21137.03619,2011-04-01,2008,4
308742,6400,A,A5,Not Verified,2008-04-01,Fully Paid,FL,MORTGAGE,1686,7287.092374,2011-04-01,2008,4
308897,5000,B,B2,Not Verified,2008-03-01,Fully Paid,CO,MORTGAGE,9877,5787.793997,2011-04-01,2008,3
309059,25000,D,D3,Not Verified,2008-04-01,Charged Off,CA,MORTGAGE,36293,2753.44,2009-07-01,2008,4
309242,18000,B,B5,Not Verified,2008-04-01,Charged Off,NY,RENT,19859,5049.85,2009-06-01,2008,4
309769,8350,C,C2,Not Verified,2008-04-01,Fully Paid,CA,OWN,15629,9889.696247,2011-04-01,2008,4
309791,6000,C,C3,Not Verified,2008-04-01,Fully Paid,TX,RENT,5901,7139.226054,2011-04-01,2008,4
309904,5600,C,C1,Not Verified,2008-04-01,Fully Paid,MN,RENT,424,6568.442052,2010-11-01,2008,4
309948,23575,E,E2,Verified,2008-04-01,Fully Paid,NC,RENT,32682,23048.50941,2011-04-01,2008,4
310079,7500,A,A5,Not Verified,2008-05-01,Fully Paid,CA,MORTGAGE,11730,4626.307373,2009-11-01,2008,5
310112,15600,C,C4,Not Verified,2008-04-01,Fully Paid,CA,MORTGAGE,20237,9189.16,2010-04-01,2008,4
310969,3300,C,C4,Not Verified,2008-03-01,Charged Off,FL,RENT,8562,438.24,2008-08-01,2008,3
310989,20000,C,C3,Not Verified,2008-04-01,Charged Off,AZ,RENT,17581,2877.0,2009-04-01,2008,4
311148,10000,D,D4,Not Verified,2008-04-01,Fully Paid,CA,RENT,3608,12309.8865,2011-05-01,2008,4
311187,25000,B,B3,Not Verified,2008-04-01,Fully Paid,TN,MORTGAGE,16098,10854.7856,2010-04-01,2008,4
311350,20000,D,D5,Verified,2008-04-01,Fully Paid,TX,RENT,44293,14000.57282,2011-04-01,2008,4
311392,15000,E,E1,Not Verified,2008-04-01,Fully Paid,CA,RENT,24992,18545.1866,2011-05-01,2008,4
311447,12000,B,B4,Not Verified,2008-04-01,Fully Paid,NJ,RENT,14499,14018.63567,2011-04-01,2008,4
311591,725,A,A1,Not Verified,2008-03-01,Fully Paid,CA,RENT,1814,777.0063661,2009-06-01,2008,3
311749,25000,B,B3,Not Verified,2008-04-01,Fully Paid,VA,MORTGAGE,28332,11368.06488,2011-04-01,2008,4
312093,12500,E,E2,Verified,2008-03-01,Fully Paid,CA,RENT,24325,15043.95864,2010-03-01,2008,3
312505,500,B,B2,Not Verified,2008-03-01,Fully Paid,NY,MORTGAGE,65414,578.7681403,2011-04-01,2008,3
312516,25000,D,D2,Not Verified,2008-04-01,Fully Paid,OR,RENT,56002,5564.507352,2008-11-01,2008,4
312547,16000,C,C5,Not Verified,2008-04-01,Fully Paid,RI,RENT,18673,9665.633808,2011-04-01,2008,4
312750,6000,A,A3,Not Verified,2008-04-01,Fully Paid,GA,OTHER,3713,6768.654407,2011-04-01,2008,4
312891,16800,B,B2,Not Verified,2008-04-01,Fully Paid,TX,MORTGAGE,14102,7350.495469,2011-04-01,2008,4
312947,10000,B,B4,Not Verified,2008-04-01,Fully Paid,CT,RENT,7618,11679.51386,2011-03-01,2008,4
313024,12000,B,B2,Not Verified,2008-04-01,Fully Paid,OH,MORTGAGE,0,10360.17751,2011-04-01,2008,4
313139,25000,D,D4,Not Verified,2008-04-01,Charged Off,CT,MORTGAGE,8399,2174.76,2009-07-01,2008,4
313228,4500,B,B2,Not Verified,2008-03-01,Charged Off,MN,RENT,3818,5198.0731,2010-06-01,2008,3
313864,12000,D,D1,Not Verified,2008-04-01,Fully Paid,MI,MORTGAGE,16083,14462.25481,2011-02-01,2008,4
314235,10000,B,B4,Not Verified,2008-04-01,Fully Paid,CA,RENT,13845,10521.23253,2009-12-01,2008,4
314413,7200,B,B5,Not Verified,2008-04-01,Fully Paid,TX,MORTGAGE,12938,8393.239142,2010-09-01,2008,4
314635,13000,C,C4,Not Verified,2008-04-01,Fully Paid,GA,MORTGAGE,8243,10419.05,2010-09-01,2008,4
314843,5000,C,C4,Not Verified,2008-04-01,Fully Paid,TX,MORTGAGE,14859,5976.0,2011-04-01,2008,4
315196,24000,F,F2,Verified,2008-04-01,Charged Off,FL,MORTGAGE,33627,10347.35,2010-02-01,2008,4
315507,1000,A,A2,Not Verified,2008-03-01,Fully Paid,UT,RENT,4782,1107.669104,2010-05-01,2008,3
315547,3600,B,B5,Not Verified,2008-03-01,Fully Paid,GA,RENT,71928,4216.306961,2011-04-01,2008,3
315594,5000,C,C4,Not Verified,2008-04-01,Fully Paid,CA,OWN,12235,5976.007391,2011-04-01,2008,4
315595,9600,C,C4,Not Verified,2008-04-01,Fully Paid,GA,RENT,36920,11464.64872,2011-04-01,2008,4
315794,7000,B,B2,Not Verified,2008-04-01,Fully Paid,FL,OWN,8504,5440.535187,2011-04-01,2008,4
315895,10000,C,C3,Not Verified,2008-04-01,Fully Paid,NY,RENT,8224,7139.222668,2011-04-01,2008,4
316313,7200,C,C4,Not Verified,2008-04-01,Charged Off,CO,MORTGAGE,30970,3107.52,2009-05-01,2008,4
316837,12000,C,C3,Not Verified,2008-04-01,Charged Off,MS,MORTGAGE,12110,1698.5,2009-02-01,2008,4
316868,10000,A,A3,Not Verified,2008-04-01,Fully Paid,IL,MORTGAGE,2751,11317.98429,2011-06-01,2008,4
316948,16000,D,D3,Verified,2008-04-01,Charged Off,NJ,RENT,17807,833.9,2009-02-01,2008,4
317541,3000,B,B2,Not Verified,2008-03-01,Fully Paid,NY,RENT,6981,3471.892038,2011-03-01,2008,3
317597,4500,C,C4,Not Verified,2008-04-01,Fully Paid,MD,MORTGAGE,22625,5378.4,2011-04-01,2008,4
317833,5000,C,C3,Not Verified,2008-04-01,Fully Paid,HI,MORTGAGE,669,5142.407223,2008-07-01,2008,4
317953,5800,C,C4,Not Verified,2008-04-01,Fully Paid,NV,MORTGAGE,5529,4870.44,2011-05-01,2008,4
318231,25000,F,F5,Verified,2008-04-01,Fully Paid,GA,OTHER,1349,8988.182877,2011-04-01,2008,4
318320,12000,D,D4,Verified,2008-04-01,Fully Paid,IL,RENT,16888,7332.948201,2011-03-01,2008,4
318381,3300,C,C1,Not Verified,2008-04-01,Fully Paid,NY,RENT,670,3906.15358,2011-04-01,2008,4
318698,4000,B,B3,Not Verified,2008-04-01,Charged Off,NJ,RENT,3946,4507.22,2010-01-01,2008,4
318725,10000,B,B5,Not Verified,2008-04-01,Charged Off,CA,RENT,854,5850.89,2010-05-01,2008,4
319299,4075,A,A4,Not Verified,2008-04-01,Fully Paid,HI,RENT,296,4283.07071,2009-07-01,2008,4
319964,5700,B,B4,Not Verified,2008-04-01,Fully Paid,MA,RENT,6342,6019.234769,2009-08-01,2008,4
320231,10000,B,B3,Not Verified,2008-04-01,Fully Paid,OH,RENT,16973,11629.70707,2011-04-01,2008,4
320318,4000,D,D1,Not Verified,2008-04-01,Fully Paid,FL,RENT,2876,4824.889263,2011-04-01,2008,4
320698,2800,C,C5,Not Verified,2008-04-01,Fully Paid,CA,RENT,1705,3361.967898,2011-04-01,2008,4
321024,5000,B,B3,Not Verified,2008-04-01,Fully Paid,FL,RENT,11837,5814.847472,2011-04-01,2008,4
321051,12000,A,A4,Not Verified,2008-04-01,Fully Paid,AZ,RENT,9304,7934.0249,2011-04-01,2008,4
321090,20000,B,B3,Not Verified,2008-04-01,Fully Paid,NY,OWN,5171,5405.373891,2009-03-01,2008,4
321255,15000,C,C1,Not Verified,2008-04-01,Fully Paid,NC,OTHER,10,8253.673176,2011-04-01,2008,4
321420,11200,B,B2,Not Verified,2008-04-01,Fully Paid,FL,OWN,16101,7176.90064,2011-04-01,2008,4
